"dteday","season","yr","mnth","hr","holiday","weekday","workingday"
"7/25/2011","3","0","7",7,"0","1","1"
"7/25/2011","3","0","7",8,"0","1","1"
"7/25/2011","3","0","7",9,"0","1","1"
"7/25/2011","3","0","7",10,"0","1","1"
"7/25/2011","3","0","7",11,"0","1","1"
"7/25/2011","3","0","7",12,"0","1","1"
"7/25/2011","3","0","7",13,"0","1","1"
"7/25/2011","3","0","7",14,"0","1","1"
"7/25/2011","3","0","7",15,"0","1","1"
"7/25/2011","3","0","7",16,"0","1","1"
"7/25/2011","3","0","7",17,"0","1","1"
"7/25/2011","3","0","7",18,"0","1","1"
"7/25/2011","3","0","7",19,"0","1","1"
"7/25/2011","3","0","7",20,"0","1","1"
"7/25/2011","3","0","7",21,"0","1","1"
"7/25/2011","3","0","7",22,"0","1","1"
"7/25/2011","3","0","7",23,"0","1","1"
"7/26/2011","3","0","7",0,"0","2","1"
"7/26/2011","3","0","7",1,"0","2","1"
"7/26/2011","3","0","7",2,"0","2","1"
"7/26/2011","3","0","7",3,"0","2","1"
"7/26/2011","3","0","7",4,"0","2","1"
"7/26/2011","3","0","7",5,"0","2","1"
"7/26/2011","3","0","7",6,"0","2","1"
"7/26/2011","3","0","7",7,"0","2","1"
"7/26/2011","3","0","7",8,"0","2","1"
"7/26/2011","3","0","7",9,"0","2","1"
"7/26/2011","3","0","7",10,"0","2","1"
"7/26/2011","3","0","7",11,"0","2","1"
"7/26/2011","3","0","7",12,"0","2","1"
"7/26/2011","3","0","7",13,"0","2","1"
"7/26/2011","3","0","7",14,"0","2","1"
"7/26/2011","3","0","7",15,"0","2","1"
"7/26/2011","3","0","7",16,"0","2","1"
"7/26/2011","3","0","7",17,"0","2","1"
"7/26/2011","3","0","7",18,"0","2","1"
"7/26/2011","3","0","7",19,"0","2","1"
"7/26/2011","3","0","7",20,"0","2","1"
"7/26/2011","3","0","7",21,"0","2","1"
"7/26/2011","3","0","7",22,"0","2","1"
"7/26/2011","3","0","7",23,"0","2","1"
"7/27/2011","3","0","7",0,"0","3","1"
"7/27/2011","3","0","7",1,"0","3","1"
"7/27/2011","3","0","7",2,"0","3","1"
"7/27/2011","3","0","7",3,"0","3","1"
"7/27/2011","3","0","7",4,"0","3","1"
"7/27/2011","3","0","7",5,"0","3","1"
"7/27/2011","3","0","7",6,"0","3","1"
"7/27/2011","3","0","7",7,"0","3","1"
"7/27/2011","3","0","7",8,"0","3","1"
"7/27/2011","3","0","7",9,"0","3","1"
"7/27/2011","3","0","7",10,"0","3","1"
"7/27/2011","3","0","7",11,"0","3","1"
"7/27/2011","3","0","7",12,"0","3","1"
"7/27/2011","3","0","7",13,"0","3","1"
"7/27/2011","3","0","7",14,"0","3","1"
"7/27/2011","3","0","7",15,"0","3","1"
"7/27/2011","3","0","7",16,"0","3","1"
"7/27/2011","3","0","7",17,"0","3","1"
"7/27/2011","3","0","7",18,"0","3","1"
"7/27/2011","3","0","7",19,"0","3","1"
"7/27/2011","3","0","7",20,"0","3","1"
"7/27/2011","3","0","7",21,"0","3","1"
"7/27/2011","3","0","7",22,"0","3","1"
"7/27/2011","3","0","7",23,"0","3","1"
"7/28/2011","3","0","7",0,"0","4","1"
"7/28/2011","3","0","7",1,"0","4","1"
"7/28/2011","3","0","7",2,"0","4","1"
"7/28/2011","3","0","7",3,"0","4","1"
"7/28/2011","3","0","7",4,"0","4","1"
"7/28/2011","3","0","7",5,"0","4","1"
"7/28/2011","3","0","7",6,"0","4","1"
"7/28/2011","3","0","7",7,"0","4","1"
"7/28/2011","3","0","7",8,"0","4","1"
"7/28/2011","3","0","7",9,"0","4","1"
"7/28/2011","3","0","7",10,"0","4","1"
"7/28/2011","3","0","7",11,"0","4","1"
"7/28/2011","3","0","7",12,"0","4","1"
"7/28/2011","3","0","7",13,"0","4","1"
"7/28/2011","3","0","7",14,"0","4","1"
"7/28/2011","3","0","7",15,"0","4","1"
"7/28/2011","3","0","7",16,"0","4","1"
"7/28/2011","3","0","7",17,"0","4","1"
"7/28/2011","3","0","7",18,"0","4","1"
"7/28/2011","3","0","7",19,"0","4","1"
"7/28/2011","3","0","7",20,"0","4","1"
"7/28/2011","3","0","7",21,"0","4","1"
"7/28/2011","3","0","7",22,"0","4","1"
"7/28/2011","3","0","7",23,"0","4","1"
"7/29/2011","3","0","7",0,"0","5","1"
"7/29/2011","3","0","7",1,"0","5","1"
"7/29/2011","3","0","7",2,"0","5","1"
"7/29/2011","3","0","7",3,"0","5","1"
"7/29/2011","3","0","7",4,"0","5","1"
"7/29/2011","3","0","7",5,"0","5","1"
"7/29/2011","3","0","7",6,"0","5","1"
"7/29/2011","3","0","7",7,"0","5","1"
"7/29/2011","3","0","7",8,"0","5","1"
"7/29/2011","3","0","7",9,"0","5","1"
"7/29/2011","3","0","7",10,"0","5","1"
"7/29/2011","3","0","7",11,"0","5","1"
"7/29/2011","3","0","7",12,"0","5","1"
"7/29/2011","3","0","7",13,"0","5","1"
"7/29/2011","3","0","7",14,"0","5","1"
"7/29/2011","3","0","7",15,"0","5","1"
"7/29/2011","3","0","7",16,"0","5","1"
"7/29/2011","3","0","7",17,"0","5","1"
"7/29/2011","3","0","7",18,"0","5","1"
"7/29/2011","3","0","7",19,"0","5","1"
"7/29/2011","3","0","7",20,"0","5","1"
"7/29/2011","3","0","7",21,"0","5","1"
"7/29/2011","3","0","7",22,"0","5","1"
"7/29/2011","3","0","7",23,"0","5","1"
"7/30/2011","3","0","7",0,"0","6","0"
"7/30/2011","3","0","7",1,"0","6","0"
"7/30/2011","3","0","7",2,"0","6","0"
"7/30/2011","3","0","7",3,"0","6","0"
"7/30/2011","3","0","7",4,"0","6","0"
"7/30/2011","3","0","7",5,"0","6","0"
"7/30/2011","3","0","7",6,"0","6","0"
"7/30/2011","3","0","7",7,"0","6","0"
"7/30/2011","3","0","7",8,"0","6","0"
"7/30/2011","3","0","7",9,"0","6","0"
"7/30/2011","3","0","7",10,"0","6","0"
"7/30/2011","3","0","7",11,"0","6","0"
"7/30/2011","3","0","7",12,"0","6","0"
"7/30/2011","3","0","7",13,"0","6","0"
"7/30/2011","3","0","7",14,"0","6","0"
"7/30/2011","3","0","7",15,"0","6","0"
"7/30/2011","3","0","7",16,"0","6","0"
"7/30/2011","3","0","7",17,"0","6","0"
"7/30/2011","3","0","7",18,"0","6","0"
"7/30/2011","3","0","7",19,"0","6","0"
"7/30/2011","3","0","7",20,"0","6","0"
"7/30/2011","3","0","7",21,"0","6","0"
"7/30/2011","3","0","7",22,"0","6","0"
"7/30/2011","3","0","7",23,"0","6","0"
"7/31/2011","3","0","7",0,"0","0","0"
"7/31/2011","3","0","7",1,"0","0","0"
"7/31/2011","3","0","7",2,"0","0","0"
"7/31/2011","3","0","7",3,"0","0","0"
"7/31/2011","3","0","7",4,"0","0","0"
"7/31/2011","3","0","7",5,"0","0","0"
"7/31/2011","3","0","7",6,"0","0","0"
"7/31/2011","3","0","7",7,"0","0","0"
"7/31/2011","3","0","7",8,"0","0","0"
"7/31/2011","3","0","7",9,"0","0","0"
"7/31/2011","3","0","7",10,"0","0","0"
"7/31/2011","3","0","7",11,"0","0","0"
"7/31/2011","3","0","7",12,"0","0","0"
"7/31/2011","3","0","7",13,"0","0","0"
"7/31/2011","3","0","7",14,"0","0","0"
"7/31/2011","3","0","7",15,"0","0","0"
"7/31/2011","3","0","7",16,"0","0","0"
"7/31/2011","3","0","7",17,"0","0","0"
"7/31/2011","3","0","7",18,"0","0","0"
"7/31/2011","3","0","7",19,"0","0","0"
"7/31/2011","3","0","7",20,"0","0","0"
"7/31/2011","3","0","7",21,"0","0","0"
"7/31/2011","3","0","7",22,"0","0","0"
"7/31/2011","3","0","7",23,"0","0","0"
"8/1/2011","3","0","8",0,"0","1","1"
"8/1/2011","3","0","8",1,"0","1","1"
"8/1/2011","3","0","8",2,"0","1","1"
"8/1/2011","3","0","8",3,"0","1","1"
"8/1/2011","3","0","8",4,"0","1","1"
"8/1/2011","3","0","8",5,"0","1","1"
"8/1/2011","3","0","8",6,"0","1","1"
"8/1/2011","3","0","8",7,"0","1","1"
"8/1/2011","3","0","8",8,"0","1","1"
"8/1/2011","3","0","8",9,"0","1","1"
"8/1/2011","3","0","8",10,"0","1","1"
"8/1/2011","3","0","8",11,"0","1","1"
"8/1/2011","3","0","8",12,"0","1","1"
"8/1/2011","3","0","8",13,"0","1","1"
"8/1/2011","3","0","8",14,"0","1","1"
"8/1/2011","3","0","8",15,"0","1","1"
"8/1/2011","3","0","8",16,"0","1","1"
"8/1/2011","3","0","8",17,"0","1","1"
"8/1/2011","3","0","8",18,"0","1","1"
"8/1/2011","3","0","8",19,"0","1","1"
"8/1/2011","3","0","8",20,"0","1","1"
"8/1/2011","3","0","8",21,"0","1","1"
"8/1/2011","3","0","8",22,"0","1","1"
"8/1/2011","3","0","8",23,"0","1","1"
"8/2/2011","3","0","8",0,"0","2","1"
"8/2/2011","3","0","8",1,"0","2","1"
"8/2/2011","3","0","8",2,"0","2","1"
"8/2/2011","3","0","8",3,"0","2","1"
"8/2/2011","3","0","8",4,"0","2","1"
"8/2/2011","3","0","8",5,"0","2","1"
"8/2/2011","3","0","8",6,"0","2","1"
"8/2/2011","3","0","8",7,"0","2","1"
"8/2/2011","3","0","8",8,"0","2","1"
"8/2/2011","3","0","8",9,"0","2","1"
"8/2/2011","3","0","8",10,"0","2","1"
"8/2/2011","3","0","8",11,"0","2","1"
"8/2/2011","3","0","8",12,"0","2","1"
"8/2/2011","3","0","8",13,"0","2","1"
"8/2/2011","3","0","8",14,"0","2","1"
"8/2/2011","3","0","8",15,"0","2","1"
"8/2/2011","3","0","8",16,"0","2","1"
"8/2/2011","3","0","8",17,"0","2","1"
"8/2/2011","3","0","8",18,"0","2","1"
"8/2/2011","3","0","8",19,"0","2","1"
"8/2/2011","3","0","8",20,"0","2","1"
"8/2/2011","3","0","8",21,"0","2","1"
"8/2/2011","3","0","8",22,"0","2","1"
"8/2/2011","3","0","8",23,"0","2","1"
"8/3/2011","3","0","8",0,"0","3","1"
"8/3/2011","3","0","8",1,"0","3","1"
"8/3/2011","3","0","8",2,"0","3","1"
"8/3/2011","3","0","8",3,"0","3","1"
"8/3/2011","3","0","8",4,"0","3","1"
"8/3/2011","3","0","8",5,"0","3","1"
"8/3/2011","3","0","8",6,"0","3","1"
"8/3/2011","3","0","8",7,"0","3","1"
"8/3/2011","3","0","8",8,"0","3","1"
"8/3/2011","3","0","8",9,"0","3","1"
"8/3/2011","3","0","8",10,"0","3","1"
"8/3/2011","3","0","8",11,"0","3","1"
"8/3/2011","3","0","8",12,"0","3","1"
"8/3/2011","3","0","8",13,"0","3","1"
"8/3/2011","3","0","8",14,"0","3","1"
"8/3/2011","3","0","8",15,"0","3","1"
"8/3/2011","3","0","8",16,"0","3","1"
"8/3/2011","3","0","8",17,"0","3","1"
"8/3/2011","3","0","8",18,"0","3","1"
"8/3/2011","3","0","8",19,"0","3","1"
"8/3/2011","3","0","8",20,"0","3","1"
"8/3/2011","3","0","8",21,"0","3","1"
"8/3/2011","3","0","8",22,"0","3","1"
"8/3/2011","3","0","8",23,"0","3","1"
"8/4/2011","3","0","8",0,"0","4","1"
"8/4/2011","3","0","8",1,"0","4","1"
"8/4/2011","3","0","8",2,"0","4","1"
"8/4/2011","3","0","8",3,"0","4","1"
"8/4/2011","3","0","8",4,"0","4","1"
"8/4/2011","3","0","8",5,"0","4","1"
"8/4/2011","3","0","8",6,"0","4","1"
"8/4/2011","3","0","8",7,"0","4","1"
"8/4/2011","3","0","8",8,"0","4","1"
"8/4/2011","3","0","8",9,"0","4","1"
"8/4/2011","3","0","8",10,"0","4","1"
"8/4/2011","3","0","8",11,"0","4","1"
"8/4/2011","3","0","8",12,"0","4","1"
"8/4/2011","3","0","8",13,"0","4","1"
"8/4/2011","3","0","8",14,"0","4","1"
"8/4/2011","3","0","8",15,"0","4","1"
"8/4/2011","3","0","8",16,"0","4","1"
"8/4/2011","3","0","8",17,"0","4","1"
"8/4/2011","3","0","8",18,"0","4","1"
"8/4/2011","3","0","8",19,"0","4","1"
"8/4/2011","3","0","8",20,"0","4","1"
"8/4/2011","3","0","8",21,"0","4","1"
"8/4/2011","3","0","8",22,"0","4","1"
"8/4/2011","3","0","8",23,"0","4","1"
"8/5/2011","3","0","8",0,"0","5","1"
"8/5/2011","3","0","8",1,"0","5","1"
"8/5/2011","3","0","8",2,"0","5","1"
"8/5/2011","3","0","8",3,"0","5","1"
"8/5/2011","3","0","8",4,"0","5","1"
"8/5/2011","3","0","8",5,"0","5","1"
"8/5/2011","3","0","8",6,"0","5","1"
"8/5/2011","3","0","8",7,"0","5","1"
"8/5/2011","3","0","8",8,"0","5","1"
"8/5/2011","3","0","8",9,"0","5","1"
"8/5/2011","3","0","8",10,"0","5","1"
"8/5/2011","3","0","8",11,"0","5","1"
"8/5/2011","3","0","8",12,"0","5","1"
"8/5/2011","3","0","8",13,"0","5","1"
"8/5/2011","3","0","8",14,"0","5","1"
"8/5/2011","3","0","8",15,"0","5","1"
"8/5/2011","3","0","8",16,"0","5","1"
"8/5/2011","3","0","8",17,"0","5","1"
"8/5/2011","3","0","8",18,"0","5","1"
"8/5/2011","3","0","8",19,"0","5","1"
"8/5/2011","3","0","8",20,"0","5","1"
"8/5/2011","3","0","8",21,"0","5","1"
"8/5/2011","3","0","8",22,"0","5","1"
"8/5/2011","3","0","8",23,"0","5","1"
"8/6/2011","3","0","8",0,"0","6","0"
"8/6/2011","3","0","8",1,"0","6","0"
"8/6/2011","3","0","8",2,"0","6","0"
"8/6/2011","3","0","8",3,"0","6","0"
"8/6/2011","3","0","8",4,"0","6","0"
"8/6/2011","3","0","8",5,"0","6","0"
"8/6/2011","3","0","8",6,"0","6","0"
"8/6/2011","3","0","8",7,"0","6","0"
"8/6/2011","3","0","8",8,"0","6","0"
"8/6/2011","3","0","8",9,"0","6","0"
"8/6/2011","3","0","8",10,"0","6","0"
"8/6/2011","3","0","8",11,"0","6","0"
"8/6/2011","3","0","8",12,"0","6","0"
"8/6/2011","3","0","8",13,"0","6","0"
"8/6/2011","3","0","8",14,"0","6","0"
"8/6/2011","3","0","8",15,"0","6","0"
"8/6/2011","3","0","8",16,"0","6","0"
"8/6/2011","3","0","8",17,"0","6","0"
"8/6/2011","3","0","8",18,"0","6","0"
"8/6/2011","3","0","8",19,"0","6","0"
"8/6/2011","3","0","8",20,"0","6","0"
"8/6/2011","3","0","8",21,"0","6","0"
"8/6/2011","3","0","8",22,"0","6","0"
"8/6/2011","3","0","8",23,"0","6","0"
"8/7/2011","3","0","8",0,"0","0","0"
"8/7/2011","3","0","8",1,"0","0","0"
"8/7/2011","3","0","8",2,"0","0","0"
"8/7/2011","3","0","8",3,"0","0","0"
"8/7/2011","3","0","8",4,"0","0","0"
"8/7/2011","3","0","8",5,"0","0","0"
"8/7/2011","3","0","8",6,"0","0","0"
"8/7/2011","3","0","8",7,"0","0","0"
"8/7/2011","3","0","8",8,"0","0","0"
"8/7/2011","3","0","8",9,"0","0","0"
"8/7/2011","3","0","8",10,"0","0","0"
"8/7/2011","3","0","8",11,"0","0","0"
"8/7/2011","3","0","8",12,"0","0","0"
"8/7/2011","3","0","8",13,"0","0","0"
"8/7/2011","3","0","8",14,"0","0","0"
"8/7/2011","3","0","8",15,"0","0","0"
"8/7/2011","3","0","8",16,"0","0","0"
"8/7/2011","3","0","8",17,"0","0","0"
"8/7/2011","3","0","8",18,"0","0","0"
"8/7/2011","3","0","8",19,"0","0","0"
"8/7/2011","3","0","8",20,"0","0","0"
"8/7/2011","3","0","8",21,"0","0","0"
"8/7/2011","3","0","8",22,"0","0","0"
"8/7/2011","3","0","8",23,"0","0","0"
"8/8/2011","3","0","8",0,"0","1","1"
"8/8/2011","3","0","8",1,"0","1","1"
"8/8/2011","3","0","8",2,"0","1","1"
"8/8/2011","3","0","8",3,"0","1","1"
"8/8/2011","3","0","8",4,"0","1","1"
"8/8/2011","3","0","8",5,"0","1","1"
"8/8/2011","3","0","8",6,"0","1","1"
"8/8/2011","3","0","8",7,"0","1","1"
"8/8/2011","3","0","8",8,"0","1","1"
"8/8/2011","3","0","8",9,"0","1","1"
"8/8/2011","3","0","8",10,"0","1","1"
"8/8/2011","3","0","8",11,"0","1","1"
"8/8/2011","3","0","8",12,"0","1","1"
"8/8/2011","3","0","8",13,"0","1","1"
"8/8/2011","3","0","8",14,"0","1","1"
"8/8/2011","3","0","8",15,"0","1","1"
"8/8/2011","3","0","8",16,"0","1","1"
"8/8/2011","3","0","8",17,"0","1","1"
"8/8/2011","3","0","8",18,"0","1","1"
"8/8/2011","3","0","8",19,"0","1","1"
"8/8/2011","3","0","8",20,"0","1","1"
"8/8/2011","3","0","8",21,"0","1","1"
"8/8/2011","3","0","8",22,"0","1","1"
"8/8/2011","3","0","8",23,"0","1","1"
"8/9/2011","3","0","8",0,"0","2","1"
"8/9/2011","3","0","8",1,"0","2","1"
"8/9/2011","3","0","8",2,"0","2","1"
"8/9/2011","3","0","8",3,"0","2","1"
"8/9/2011","3","0","8",4,"0","2","1"
"8/9/2011","3","0","8",5,"0","2","1"
"8/9/2011","3","0","8",6,"0","2","1"
"8/9/2011","3","0","8",7,"0","2","1"
"8/9/2011","3","0","8",8,"0","2","1"
"8/9/2011","3","0","8",9,"0","2","1"
"8/9/2011","3","0","8",10,"0","2","1"
"8/9/2011","3","0","8",11,"0","2","1"
"8/9/2011","3","0","8",12,"0","2","1"
"8/9/2011","3","0","8",13,"0","2","1"
"8/9/2011","3","0","8",14,"0","2","1"
"8/9/2011","3","0","8",15,"0","2","1"
"8/9/2011","3","0","8",16,"0","2","1"
"8/9/2011","3","0","8",17,"0","2","1"
"8/9/2011","3","0","8",18,"0","2","1"
"8/9/2011","3","0","8",19,"0","2","1"
"8/9/2011","3","0","8",20,"0","2","1"
"8/9/2011","3","0","8",21,"0","2","1"
"8/9/2011","3","0","8",22,"0","2","1"
"8/9/2011","3","0","8",23,"0","2","1"
"8/10/2011","3","0","8",0,"0","3","1"
"8/10/2011","3","0","8",1,"0","3","1"
"8/10/2011","3","0","8",2,"0","3","1"
"8/10/2011","3","0","8",3,"0","3","1"
"8/10/2011","3","0","8",4,"0","3","1"
"8/10/2011","3","0","8",5,"0","3","1"
"8/10/2011","3","0","8",6,"0","3","1"
"8/10/2011","3","0","8",7,"0","3","1"
"8/10/2011","3","0","8",8,"0","3","1"
"8/10/2011","3","0","8",9,"0","3","1"
"8/10/2011","3","0","8",10,"0","3","1"
"8/10/2011","3","0","8",11,"0","3","1"
"8/10/2011","3","0","8",12,"0","3","1"
"8/10/2011","3","0","8",13,"0","3","1"
"8/10/2011","3","0","8",14,"0","3","1"
"8/10/2011","3","0","8",15,"0","3","1"
"8/10/2011","3","0","8",16,"0","3","1"
"8/10/2011","3","0","8",17,"0","3","1"
"8/10/2011","3","0","8",18,"0","3","1"
"8/10/2011","3","0","8",19,"0","3","1"
"8/10/2011","3","0","8",20,"0","3","1"
"8/10/2011","3","0","8",21,"0","3","1"
"8/10/2011","3","0","8",22,"0","3","1"
"8/10/2011","3","0","8",23,"0","3","1"
"8/11/2011","3","0","8",0,"0","4","1"
"8/11/2011","3","0","8",1,"0","4","1"
"8/11/2011","3","0","8",2,"0","4","1"
"8/11/2011","3","0","8",3,"0","4","1"
"8/11/2011","3","0","8",4,"0","4","1"
"8/11/2011","3","0","8",5,"0","4","1"
"8/11/2011","3","0","8",6,"0","4","1"
"8/11/2011","3","0","8",7,"0","4","1"
"8/11/2011","3","0","8",8,"0","4","1"
"8/11/2011","3","0","8",9,"0","4","1"
"8/11/2011","3","0","8",10,"0","4","1"
"8/11/2011","3","0","8",11,"0","4","1"
"8/11/2011","3","0","8",12,"0","4","1"
"8/11/2011","3","0","8",13,"0","4","1"
"8/11/2011","3","0","8",14,"0","4","1"
"8/11/2011","3","0","8",15,"0","4","1"
"8/11/2011","3","0","8",16,"0","4","1"
"8/11/2011","3","0","8",17,"0","4","1"
"8/11/2011","3","0","8",18,"0","4","1"
"8/11/2011","3","0","8",19,"0","4","1"
"8/11/2011","3","0","8",20,"0","4","1"
"8/11/2011","3","0","8",21,"0","4","1"
"8/11/2011","3","0","8",22,"0","4","1"
"8/11/2011","3","0","8",23,"0","4","1"
"8/12/2011","3","0","8",0,"0","5","1"
"8/12/2011","3","0","8",1,"0","5","1"
"8/12/2011","3","0","8",2,"0","5","1"
"8/12/2011","3","0","8",3,"0","5","1"
"8/12/2011","3","0","8",4,"0","5","1"
"8/12/2011","3","0","8",5,"0","5","1"
"8/12/2011","3","0","8",6,"0","5","1"
"8/12/2011","3","0","8",7,"0","5","1"
"8/12/2011","3","0","8",8,"0","5","1"
"8/12/2011","3","0","8",9,"0","5","1"
"8/12/2011","3","0","8",10,"0","5","1"
"8/12/2011","3","0","8",11,"0","5","1"
"8/12/2011","3","0","8",12,"0","5","1"
"8/12/2011","3","0","8",13,"0","5","1"
"8/12/2011","3","0","8",14,"0","5","1"
"8/12/2011","3","0","8",15,"0","5","1"
"8/12/2011","3","0","8",16,"0","5","1"
"8/12/2011","3","0","8",17,"0","5","1"
"8/12/2011","3","0","8",18,"0","5","1"
"8/12/2011","3","0","8",19,"0","5","1"
"8/12/2011","3","0","8",20,"0","5","1"
"8/12/2011","3","0","8",21,"0","5","1"
"8/12/2011","3","0","8",22,"0","5","1"
"8/12/2011","3","0","8",23,"0","5","1"
"8/13/2011","3","0","8",0,"0","6","0"
"8/13/2011","3","0","8",1,"0","6","0"
"8/13/2011","3","0","8",2,"0","6","0"
"8/13/2011","3","0","8",3,"0","6","0"
"8/13/2011","3","0","8",4,"0","6","0"
"8/13/2011","3","0","8",5,"0","6","0"
"8/13/2011","3","0","8",6,"0","6","0"
"8/13/2011","3","0","8",7,"0","6","0"
"8/13/2011","3","0","8",8,"0","6","0"
"8/13/2011","3","0","8",9,"0","6","0"
"8/13/2011","3","0","8",10,"0","6","0"
"8/13/2011","3","0","8",11,"0","6","0"
"8/13/2011","3","0","8",12,"0","6","0"
"8/13/2011","3","0","8",13,"0","6","0"
"8/13/2011","3","0","8",14,"0","6","0"
"8/13/2011","3","0","8",15,"0","6","0"
"8/13/2011","3","0","8",16,"0","6","0"
"8/13/2011","3","0","8",17,"0","6","0"
"8/13/2011","3","0","8",18,"0","6","0"
"8/13/2011","3","0","8",19,"0","6","0"
"8/13/2011","3","0","8",20,"0","6","0"
"8/13/2011","3","0","8",21,"0","6","0"
"8/13/2011","3","0","8",22,"0","6","0"
"8/13/2011","3","0","8",23,"0","6","0"
"8/14/2011","3","0","8",0,"0","0","0"
"8/14/2011","3","0","8",1,"0","0","0"
"8/14/2011","3","0","8",2,"0","0","0"
"8/14/2011","3","0","8",3,"0","0","0"
"8/14/2011","3","0","8",4,"0","0","0"
"8/14/2011","3","0","8",5,"0","0","0"
"8/14/2011","3","0","8",6,"0","0","0"
"8/14/2011","3","0","8",7,"0","0","0"
"8/14/2011","3","0","8",8,"0","0","0"
"8/14/2011","3","0","8",9,"0","0","0"
"8/14/2011","3","0","8",10,"0","0","0"
"8/14/2011","3","0","8",11,"0","0","0"
"8/14/2011","3","0","8",12,"0","0","0"
"8/14/2011","3","0","8",13,"0","0","0"
"8/14/2011","3","0","8",14,"0","0","0"
"8/14/2011","3","0","8",15,"0","0","0"
"8/14/2011","3","0","8",16,"0","0","0"
"8/14/2011","3","0","8",17,"0","0","0"
"8/14/2011","3","0","8",18,"0","0","0"
"8/14/2011","3","0","8",19,"0","0","0"
"8/14/2011","3","0","8",20,"0","0","0"
"8/14/2011","3","0","8",21,"0","0","0"
"8/14/2011","3","0","8",22,"0","0","0"
"8/14/2011","3","0","8",23,"0","0","0"
"8/15/2011","3","0","8",0,"0","1","1"
"8/15/2011","3","0","8",1,"0","1","1"
"8/15/2011","3","0","8",2,"0","1","1"
"8/15/2011","3","0","8",3,"0","1","1"
"8/15/2011","3","0","8",4,"0","1","1"
"8/15/2011","3","0","8",5,"0","1","1"
"8/15/2011","3","0","8",6,"0","1","1"
"8/15/2011","3","0","8",7,"0","1","1"
"8/15/2011","3","0","8",8,"0","1","1"
"8/15/2011","3","0","8",9,"0","1","1"
"8/15/2011","3","0","8",10,"0","1","1"
"8/15/2011","3","0","8",11,"0","1","1"
"8/15/2011","3","0","8",12,"0","1","1"
"8/15/2011","3","0","8",13,"0","1","1"
"8/15/2011","3","0","8",14,"0","1","1"
"8/15/2011","3","0","8",15,"0","1","1"
"8/15/2011","3","0","8",16,"0","1","1"
"8/15/2011","3","0","8",17,"0","1","1"
"8/15/2011","3","0","8",18,"0","1","1"
"8/15/2011","3","0","8",19,"0","1","1"
"8/15/2011","3","0","8",20,"0","1","1"
"8/15/2011","3","0","8",21,"0","1","1"
"8/15/2011","3","0","8",22,"0","1","1"
"8/15/2011","3","0","8",23,"0","1","1"
"8/16/2011","3","0","8",0,"0","2","1"
"8/16/2011","3","0","8",1,"0","2","1"
"8/16/2011","3","0","8",2,"0","2","1"
"8/16/2011","3","0","8",3,"0","2","1"
"8/16/2011","3","0","8",4,"0","2","1"
"8/16/2011","3","0","8",5,"0","2","1"
"8/16/2011","3","0","8",6,"0","2","1"
"8/16/2011","3","0","8",7,"0","2","1"
"8/16/2011","3","0","8",8,"0","2","1"
"8/16/2011","3","0","8",9,"0","2","1"
"8/16/2011","3","0","8",10,"0","2","1"
"8/16/2011","3","0","8",11,"0","2","1"
"8/16/2011","3","0","8",12,"0","2","1"
"8/16/2011","3","0","8",13,"0","2","1"
"8/16/2011","3","0","8",14,"0","2","1"
"8/16/2011","3","0","8",15,"0","2","1"
"8/16/2011","3","0","8",16,"0","2","1"
"8/16/2011","3","0","8",17,"0","2","1"
"8/16/2011","3","0","8",18,"0","2","1"
"8/16/2011","3","0","8",19,"0","2","1"
"8/16/2011","3","0","8",20,"0","2","1"
"8/16/2011","3","0","8",21,"0","2","1"
"8/16/2011","3","0","8",22,"0","2","1"
"8/16/2011","3","0","8",23,"0","2","1"
"8/17/2011","3","0","8",0,"0","3","1"
"8/17/2011","3","0","8",1,"0","3","1"
"8/17/2011","3","0","8",2,"0","3","1"
"8/17/2011","3","0","8",3,"0","3","1"
"8/17/2011","3","0","8",4,"0","3","1"
"8/17/2011","3","0","8",5,"0","3","1"
"8/17/2011","3","0","8",6,"0","3","1"
"8/17/2011","3","0","8",7,"0","3","1"
"8/17/2011","3","0","8",8,"0","3","1"
"8/17/2011","3","0","8",9,"0","3","1"
"8/17/2011","3","0","8",10,"0","3","1"
"8/17/2011","3","0","8",11,"0","3","1"
"8/17/2011","3","0","8",12,"0","3","1"
"8/17/2011","3","0","8",13,"0","3","1"
"8/17/2011","3","0","8",14,"0","3","1"
"8/17/2011","3","0","8",15,"0","3","1"
"8/17/2011","3","0","8",16,"0","3","1"
"8/17/2011","3","0","8",17,"0","3","1"
"8/17/2011","3","0","8",18,"0","3","1"
"8/17/2011","3","0","8",19,"0","3","1"
"8/17/2011","3","0","8",20,"0","3","1"
"8/17/2011","3","0","8",21,"0","3","1"
"8/17/2011","3","0","8",22,"0","3","1"
"8/17/2011","3","0","8",23,"0","3","1"
"8/18/2011","3","0","8",0,"0","4","1"
"8/18/2011","3","0","8",1,"0","4","1"
"8/18/2011","3","0","8",2,"0","4","1"
"8/18/2011","3","0","8",3,"0","4","1"
"8/18/2011","3","0","8",4,"0","4","1"
"8/18/2011","3","0","8",5,"0","4","1"
"8/18/2011","3","0","8",6,"0","4","1"
"8/18/2011","3","0","8",7,"0","4","1"
"8/18/2011","3","0","8",8,"0","4","1"
"8/18/2011","3","0","8",9,"0","4","1"
"8/18/2011","3","0","8",10,"0","4","1"
"8/18/2011","3","0","8",11,"0","4","1"
"8/18/2011","3","0","8",12,"0","4","1"
